0.077230046948357	0.024498886414254	0.9
0.074260118474053	0.02648434640466	0.9
0.070944016105476	0.029043085983169	0.9
0.067613431480832	0.031641849205021	0.9
0.063016539674517	0.034797047603011	0.9
0.057594866455355	0.038058183422319	0.9
0.052267413391522	0.041279432853695	0.9
0.047723069300848	0.044063588720545	0.9
0.043428943176613	0.046738913897845	0.9
0.039182923001123	0.04937487717943	0.9
0.035049868295797	0.051937299027112	0.9
0.031035186395715	0.054363652548193	0.9
0.02708385728009	0.056685746289495	0.9
0.023056112825468	0.058957747678454	0.9
0.019097660915493	0.061160055619923	0.9
0.015417565846419	0.063088728305633	0.9
0.012174122902217	0.064791288295079	0.9
0.009131037754694	0.06628753239245	0.9
0.006272678788222	0.067563953945162	0.9
0.00357167774196	0.068525210450514	0.9
0.000788077323611	0.069253807417695	0.9
-0.00206391847682	0.069792926921113	0.9
-0.004925939924577	0.070031419098366	0.9
-0.00768023224401	0.070079644215699	0.9
-0.010375988256021	0.069977818496176	0.9
-0.013040871102931	0.069638476775674	0.9
-0.015673378018359	0.069160248594562	0.9
-0.018243007754599	0.068440040511369	0.9
-0.020651533549175	0.067409824623752	0.9
-0.023062885747796	0.066104679158884	0.9
-0.025449492828792	0.064617798044522	0.9
-0.027865174999147	0.062893392300635	0.9
-0.030265950224789	0.060875407773692	0.9
-0.032609758510221	0.058635413899051	0.9
-0.034974899586479	0.056173573066938	0.9
-0.037299975796616	0.053560866616322	0.9
-0.039540252488104	0.050760763932377	0.9
-0.041655278701263	0.048004852310329	0.9
-0.043730265771498	0.04513135269239	0.9
-0.04586326053128	0.042155815741306	0.9
-0.047999841293205	0.039230791631488	0.9
-0.050101117695542	0.036309435417245	0.9
-0.0521286254016	0.033455254037359	0.9
-0.05410435140892	0.030682250062937	0.9
-0.055917987150053	0.028012935520357	0.9
-0.057652218684261	0.025450422071688	0.9
-0.059283198646615	0.022984573366123	0.9
-0.06077490301953	0.020763053599105	0.9
-0.062149397816197	0.018642382484605	0.9
-0.063331426229886	0.016701807132519	0.9
-0.064337750941977	0.014942718141601	0.9
-0.065236650682916	0.013407778972634	0.9
-0.06597965715975	0.011915099526217	0.9
-0.066473104310107	0.010538778237558	0.9
-0.06663537596166	0.009171467811557	0.9
-0.066407534567474	0.007695514548931	0.9
-0.06573140427838	0.006129306984396	0.9
-0.064694107279891	0.004457680546873	0.9
-0.063308289808436	0.002736871114629	0.9
-0.061492748447183	0.000902213300351	0.9
-0.05927282280436	-0.001069012236722	0.9
-0.056641670405932	-0.003157126297792	0.9
-0.053628013099272	-0.005379450452554	0.9
-0.050209097446405	-0.007609183634281	0.9
-0.046493882866716	-0.009894743862075	0.9
-0.042306734856221	-0.012371834950797	0.9
-0.037703431810818	-0.015000202821265	0.9
-0.032796564539496	-0.017776096723808	0.9
-0.027856224190429	-0.020563909635477	0.9
-0.022968240143491	-0.023270712256142	0.9
-0.018187335623126	-0.025942015287748	0.9
-0.013644423763644	-0.028608250744926	0.9
-0.009351758654352	-0.031280060733819	0.9
-0.005300085513574	-0.034136408622825	0.9
-0.001635105687638	-0.037085010883482	0.9
0.001578088410176	-0.040019680768565	0.9
0.004327618206628	-0.042940936319532	0.9
0.006667952238544	-0.045886937684998	0.9
0.008555595841123	-0.048923353426428	0.9
0.010027006899084	-0.052007251372184	0.9
0.010858394505658	-0.054913701013782	0.9
0.010955093435198	-0.057739137108817	0.9
0.010198157662904	-0.060603786800661	0.9
0.008917941955737	-0.063563060175133	0.9
0.007174894737448	-0.066603364778945	0.9
0.004902049671861	-0.069652882368108	0.9
0.002108445549953	-0.072656741312165	0.9
-0.001069802652432	-0.075603152985274	0.9
-0.004582777363913	-0.078249629620422	0.9
-0.008387848037117	-0.08070167707707	0.9
-0.01222632098335	-0.083022981404725	0.9
-0.016050348936132	-0.085165810278919	0.9
-0.01987237803358	-0.087101682974357	0.9
-0.024401394973855	-0.08934953613169	0.9
-0.029321484459643	-0.09167172685858	0.9
-0.033737004943345	-0.093592197028684	0.9
-0.03783178634759	-0.095066557496412	0.9
-0.04119310637655	-0.095990628651313	0.9
-0.043202475449522	-0.096598659123429	0.9
-0.044366197183099	-0.096659242761693	0.9
0.085680751173709	0.046770601336303	0.9
0.082471661606515	0.049203940481823	0.9
0.079722939939154	0.051018679833711	0.9
0.076076680609582	0.052351124636437	0.9
